PlantSpecies,FungalGenus,PlantFamily,PLANTLIFEHISTORY,FUNGROUP,LOCATION,DOMESTICATED,Plant_Lat,Plant_Long,Fung_Lat,Fung_Long,Soil_Lat,Soil_Long
vigna_radiata,diversispora,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_radiata,rhizophagus,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_radiata,funneliformis,fabaceae,annual_biennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ziziphus_mauritiana,funneliformis,rhamnaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ziziphus_mauritiana,rhizophagus,rhamnaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ziziphus_mauritiana,rhizophagus,rhamnaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ziziphus_mauritiana,acaulospora,rhamnaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
ziziphus_mauritiana,rhizophagus,rhamnaceae,perennial,nonNwood,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
cajanus_cajan,gigaspora,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
medicago_sativa,NA,fabaceae,perennial,Nfixforb,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-21.03861,164.7739,-22.25472,166.6128
NA,NA,fabaceae,perennial,Nfixwood,lab,NA,NA,NA,-21.00778,164.8306,-22.25472,166.6128
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,gigaspora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,claroideoglomus,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,acaulospora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,gigaspora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,claroideoglomus,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,acaulospora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,gigaspora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,claroideoglomus,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,acaulospora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,gigaspora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,claroideoglomus,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
anadenanthera_peregrina,acaulospora,fabaceae,perennial,Nfixwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,gigaspora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,claroideoglomus,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,acaulospora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,gigaspora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,claroideoglomus,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,acaulospora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,gigaspora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,claroideoglomus,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,acaulospora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,gigaspora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,claroideoglomus,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
cedrela_fissilis,acaulospora,meliaceae,perennial,nonNwood,lab,WILD,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,NA,NA,-21.00778,164.8306,-22.25472,166.6128
NA,NA,myrtaceae,perennial,nonNwood,lab,NA,13.51623,121.87903,-20.9043,165.61804,13.51623,121.87903
saccharum_officinarum,rhizophagus,poaceae,perennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
saccharum_officinarum,rhizophagus,poaceae,perennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
saccharum_officinarum,rhizophagus,poaceae,perennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
saccharum_officinarum,rhizophagus,poaceae,perennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
saccharum_officinarum,rhizophagus,poaceae,perennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
saccharum_officinarum,rhizophagus,poaceae,perennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
vigna_unguiculata,sclerocystis,fabaceae,annual_biennial,Nfixforb,field,DOMESTICATED,NA,NA,NA,NA,NA,NA
NA,NA,betulaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,betulaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,betulaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
NA,NA,betulaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,-17.966636,145.936075,-17.932867,145.923556
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-16.923399,145.773851,-31.37046,118.856169
picea_mariana,cortinarius,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,suillus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,cenococcum,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,thelephora,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,tricholoma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,tricholoma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
picea_mariana,paxillus,pinaceae,perennial,nonNwood,lab,NA,48.996389,-55.575253,NA,NA,48.5306,-53.9281
pinus_banksiana,cortinarius,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,suillus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,thelephora,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,tricholoma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,cenococcum,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,rhizopogon,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,cenococcum,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,tricholoma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_banksiana,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,pisolithus,pinaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
pinus_resinosa,hebeloma,pinaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
pinus_rigida,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_rigida,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_rigida,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_rigida,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_rigida,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_rigida,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_strobus,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_strobus,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_strobus,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_strobus,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_strobus,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pinus_strobus,pisolithus,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
pseudotsuga_menziesii,laccaria,pinaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_rubra,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_rubra,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_rubra,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_rubra,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_rubra,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_rubra,laccaria,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_velutina,pisolithus,fagaceae,perennial,nonNwood,lab,NA,NA,NA,NA,NA,NA,NA
quercus_velutina,pisolithus,fagaceae,perennial,nonNwood,field,NA,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,rhizophagus,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
hordeum_vulgare,funneliformis,poaceae,annual_biennial,C3grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
zea_mays,rhizophagus,poaceae,annual_biennial,C4grass,lab,DOMESTICATED,NA,NA,NA,NA,NA,NA
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-16.923399,145.773851,-31.37046,118.856169
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-16.923399,145.773851,-31.37046,118.856169
eucalyptus_urophylla,pisolithus,myrtaceae,perennial,nonNwood,lab,NA,-8.683333,122.45,-16.923399,145.773851,-31.37046,118.856169
alchornea_glandulosa,NA,euphorbiaceae,perennial,nonNwood,lab,WILD,-16.5,-39.25,-16.5,-39.25,-16.5,-39.25
alchornea_glandulosa,NA,euphorbiaceae,perennial,nonNwood,lab,WILD,-16.5,-39.25,-16.5,-39.25,-16.5,-39.25
